,col01,col02,col03,col04,col05,col06,col07,col08,col09,col10
0,0.8112828682465669,0.00965176940272705,0.8782558706037366,0.044707759437966565,0.2877938763866855,0.8016644699189281,0.8288662486273565,0.34710034905622167,0.8574041613491435,0.2335457959579661
1,0.6982309556180022,0.3006064917445206,0.6775002278702132,0.7034859725472783,0.44989433794626166,0.013512179766165922,0.26332996308792234,0.34280918718859943,0.26956990291410743,0.7255921565039346
2,0.1910562226379129,0.07627870355190536,0.5735300234837925,0.0650250549808361,0.23971846092730786,0.14390270734670108,0.9104519533050568,0.6150767461449715,0.5016782453257831,0.26218923511340386
3,0.5495884593745367,0.8002541597805072,0.37952340236056414,0.25318467684962154,0.9988468001709586,0.11306007110009852,0.4686374702116318,0.633120132665947,0.4528702981051983,0.49046236794288567
4,0.7777616335915747,0.7231836021980893,0.48357377450420636,0.6337814835742985,0.8484526102038753,0.5764556220389966,0.7297728487237657,0.8465506031174932,0.7954315717644563,0.9296254943248924
5,0.24826029168073627,0.7366701400249975,0.41068108708023476,0.313362676435894,0.899591729745858,0.4490232942941844,0.8261677834664537,0.7447304251484781,0.878851609652056,0.3647241507265786
6,0.041175999185254275,0.20631130563315048,0.18375289353350366,0.2790944812716154,0.6365373661916408,0.42084265112043306,0.6398171988979395,0.08491719029949296,0.43717850250866885,0.18913130316067472
7,0.5301136397552317,0.8007159900130876,0.6298821457842585,0.11289159117692549,0.20720968290360176,0.43551257786190267,0.8870231757773784,0.4839998052208784,0.4945558384136871,0.4826587020646096
8,0.35270787309427853,0.5080237278839093,0.9275467600797179,0.9929075037964228,0.05426801381194968,0.21710626615122608,0.7648026572307126,0.7902864078838935,0.5911730174989823,0.4522309844017999
9,0.31961907905381537,0.16372615389968925,0.671656002967535,0.7498930637511092,0.30703830701475776,0.42540797682929377,0.5796121850120631,0.5042070640063884,0.5507570868405735,0.2132998949904309
10,0.7701183175016442,0.15256346597200277,0.9230457384658329,0.556482302695029,0.31673557424234233,0.8406528488428432,0.46185564863129414,0.7532963710586394,0.23960848111322564,0.20508469684340513
11,0.8088191077148041,0.8734060286529834,0.08539104990067137,0.09366709306827292,0.5427208953222251,0.8752180212923252,0.2085105376736266,0.6748448587637653,0.303877253937875,0.45467438406785843
12,0.7004918571078611,0.35011668203467017,0.11230480139547772,0.2629287599096988,0.06883241120883798,0.19634519214852253,0.3173375305981323,0.4738281560786941,0.09430230991203414,0.13039496528281302
13,0.4538250516719673,0.2896959979643964,0.8468982506591928,0.2817944424380866,0.12271343022090031,0.5014976356927053,0.3056374592070066,0.9978445267767816,0.897606911970847,0.4085493353928933
14,0.04985524036825195,0.5717641755869033,0.015740080768927522,0.33123323184121056,0.8264051440273749,0.6223363190335158,0.9967266977222337,0.8619610824862686,0.14673310322310829,0.6021788634656082
15,0.6235527479962628,0.9826735282239646,0.27451135526191506,0.43351819923790347,0.9276116473343874,0.5596775241309437,0.043659503499927865,0.8783867172581161,0.5002423692852846,0.20757766255668997
16,0.02213921587805534,0.35292200958181785,0.30490433924990523,0.49567208085130066,0.47161613307000927,0.5804095500154098,0.36643549035952994,0.9957067869497394,0.22626224725589794,0.014862388536991733
17,0.3295593556810208,0.9998977724596492,0.2581227093602668,0.379749321480938,0.5380262381580887,0.4517968331896124,0.3345105163293641,0.1563421682314251,0.9231388044453681,0.8852031891224416
18,0.06271464610348843,0.8449373536631541,0.8824426179213196,0.5700341203073062,0.8517054824425127,0.721693105999677,0.8470367770313834,0.42987466593384516,0.6504884510303799,0.35424451104363286
19,0.9909025863818178,0.34231922726628583,0.2771839705299902,0.5098123262514811,0.3035168895282423,0.36931800837337525,0.3146212487016232,0.8512835508157969,0.5047806266685093,0.7156451248143358
20,0.7428228352578821,0.7673217898842813,0.2638326486235142,0.9045247058645575,0.3886693730355517,0.8787200884048034,0.617301941598763,0.6689220240001074,0.5944054514908034,0.7562744795820706
21,0.8703573160629723,0.9042341698868541,0.28433319147908853,0.0866977302843327,0.5568229324383162,0.5513616370813409,0.010300692536905909,0.1944981379104581,0.35167433737867093,0.7473941341650416
22,0.6416527597596284,0.662050011800293,0.04727729597614505,0.45855125355918747,0.12044674785709575,0.3921715012563116,0.526440815404433,0.4506790264289311,0.21755160050319045,0.33638252151336256
23,0.2622368956850397,0.5966237837318791,0.09371967610599485,0.7551575064036046,0.3886992700214865,0.4974214996424209,0.41755331474489654,0.10444241588639491,0.055387912971568753,0.4180919280768465
24,0.03123721660622758,0.9982766821978611,0.19100400821665375,0.6119294580732761,0.4627615899775449,0.8798468453408395,0.7877956516979419,0.5675174479454048,0.9352243797202626,0.4090226643913266
25,0.5337938721689967,0.7621472300845391,0.9975432278091948,0.8371404017383153,0.32278438753715255,0.9388571060313871,0.30369320958495927,0.5435383592039658,0.2840729406911051,0.46586965683957815
26,0.5678387669390992,0.3909734073991227,0.555699590300634,0.028550876584909957,0.528369608235947,0.7411030347522038,0.29720882052338093,0.5074375957191151,0.6791567783018269,0.4971167950945248
27,0.08823936619543582,0.8375691098239254,0.31347987250716847,0.05659858205402446,0.41687191371413457,0.26330636784537953,0.5278931367673939,0.896135304011904,0.8722725312844918,0.5877858284786575
28,0.891244408219003,0.027829552464614937,0.3857053890964802,0.36569560549515134,0.8849223252472088,0.11329695455320432,0.21279894645558017,0.3432057272248811,0.5766426943607463,0.6518698868765933
29,0.6123647408555908,0.2941869781525078,0.43363789938197617,0.6851167397561848,0.29195990906922165,0.48352650648872153,0.5795130246164716,0.03695676438008666,0.18648565887814994,0.7805254303060727
30,0.10187099169072289,0.5195945221764939,0.3970445545034341,0.9033642508298458,0.004161860983146082,0.8717656572761633,0.010188664110262757,0.4438878867528344,0.10780059592549429,0.7557576402929527
31,0.21415030442483152,0.7539630766758895,0.9939546664007511,0.5081144290037184,0.8668793672532554,0.13942940547635752,0.293153045729697,0.46310383739306504,0.7504651683135082,0.1616295891024021
32,0.07773508125121409,0.223213790114278,0.7935046175844931,0.6284271588359895,0.8119997185309894,0.579132231409628,0.2494004200602602,0.9981787266519128,0.4185423802569821,0.4387251156840428
33,0.49286590391197993,0.6522909614946464,0.9521574109742803,0.2136333635265386,0.9440467185239797,0.1716996275415793,0.24565744315706706,0.26696214199429513,0.7773105707382575,0.9495254472220677
34,0.29898203576321103,0.8051544874359792,0.35411907507946017,0.016736333374274603,0.5646811023525357,0.049419773182156956,0.417189578389613,0.5427873061186286,0.6620270506020306,0.1988282384511093
35,0.5081010966416913,0.7575435740427653,0.5050199720097847,0.13177166226147563,0.44433234769347274,0.6184839939469808,0.30798814772275007,0.017790426042140872,0.029875255782680687,0.17110106316418872
36,0.21563412251121583,0.6886150910608594,0.4295329673588022,0.22252459063008911,0.9011831002422782,0.9657435998986554,0.20083458169978508,0.4778284643498827,0.1199282815383298,0.9792383113386357
37,0.7580499973995376,0.3588288540578848,0.03996485565134522,0.6912099802008229,0.3449753833448157,0.4689632856732848,0.2774250043275832,0.34440248439521526,0.0786944268889952,0.922771597016779
38,0.5534390025225325,0.6388292033448364,0.41168483570411296,0.6112989524133591,0.874407107861252,0.060984714810160545,0.7650860058259258,0.09648939955499092,0.5595308912739948,0.6631583163289115
39,0.48059621032707567,0.8344083275535332,0.17284758866338834,0.20261634039228704,0.7083966413849192,0.15209626492284367,0.4851353857401891,0.8823484791064573,0.47545968737526023,0.8385763666948705
40,0.6177354576058219,0.023810102258093768,0.04743258031300246,0.02147925441584131,0.34113567012760293,0.16681828183413416,0.2612715968430195,0.5960059741528322,0.5079829902763837,0.34936657077529953
41,0.4414808879367681,0.6376179855617012,0.8727817475153123,0.09813157534934625,0.947879462905576,0.8052430460098493,0.4007440074838111,0.00761748271347662,0.41886099138326505,0.5852416428487175
42,0.7054472276280211,0.7019452600340136,0.1794235403360428,0.7035318522872345,0.4161100143948179,0.15031470481739062,0.7067224303736219,0.17922589805425682,0.3759284931388679,0.5701491104787154
43,0.5523886342064407,0.8558249857185972,0.2336760063171025,0.0348110912521401,0.49045305580842,0.6196260280237749,0.3025470580314298,0.13716559748905,0.38666056053067277,0.8434978035525574
44,0.13572813395337824,0.4075904206683878,0.026692986074437042,0.004281248821090156,0.3843486511502231,0.5887677197726677,0.36522199489529716,0.060984879670382686,0.9505970208582655,0.7600983112028282
45,0.5566527492529981,0.3368283667249291,0.03646377001175771,0.27144214877883954,0.00794050253969747,0.9841333220227255,0.6670245001653308,0.892329805439836,0.8200064691761005,0.8416116972867531
