,col01,col02,col03,col04,col05,col06,col07,col08,col09,col10
0,0.3138436485633862,0.39963254063275466,0.7970407024872211,0.1736503694281647,0.01659844495012819,0.3209082849200867,0.2004762898785084,0.8681091367794297,0.6342935730024657,0.5472288955670986
1,0.6474578861992036,0.44635790995447266,0.7819228867977939,0.6106923219145681,0.49004690211599566,0.13726686148826983,0.7925953117947271,0.738003256991016,0.12581184630587994,0.28213408632535464
2,0.8545288231720264,0.03620686458903699,0.20840602228628113,0.19730010516540342,0.4026554082729744,0.46421951900236247,0.8985895459582535,0.9873734877971904,0.6513461053065164,0.44611719823113194
3,0.7849061520172781,0.04959618873007621,0.11872193010348564,0.2123581706942076,0.41387384299621877,0.5928885032210329,0.9789933501359132,0.914249819748186,0.6860464720961658,0.788943108066481
4,0.7844547077810703,0.3665384128557605,0.14069426249977734,0.6569659550243195,0.42573547017369784,0.9516892071795057,0.01572186056523761,0.8108344330088395,0.8650589726637034,0.1314429139606973
5,0.23625745502048157,0.3129830679115939,0.12571586989665684,0.054227010097085415,0.8287897763425269,0.5254076475070946,0.3848307003953835,0.7540824687057995,0.7071949379546332,0.47525669251849345
6,0.8254995232643054,0.7477564013849299,0.05077434092152611,0.8080330655896121,0.826471771380394,0.32454793888070577,0.15935987014414565,0.5192422508631895,0.32891231224912687,0.5350746177649653
7,0.7513716417759233,0.5552986610602141,0.8056271594511446,0.5425258783250475,0.42317970372594627,0.24609819033449154,0.7890640050471952,0.451549420583247,0.3165184051750515,0.07929439662505211
8,0.8309533504763628,0.7353896775637229,0.1089993981199251,0.1861181489619499,0.5897653869775779,0.5545146931610464,0.03722677334842772,0.5707281143606169,0.5088196779765759,0.8722735763355094
9,0.03391363139114001,0.9588387993211904,0.3599983934451463,0.2567507749284037,0.43630722248001363,0.06249707176945374,0.5038613090209597,0.3756996396313268,0.9445751733435761,0.5419183930365149
10,0.20275853028601043,0.0796193536265698,0.6975475514000788,0.3694968744867283,0.6890791567871146,0.7910131761198061,0.29803426023287627,0.31985903342440714,0.2462921811442781,0.3890283609386881
11,0.6554765223618444,0.5053343249954356,0.6456367801865094,0.293152905644842,0.9654221165997169,0.39543795972134244,0.7315638264472194,0.03445665689909316,0.013649123051016399,0.9973798493067287
12,0.6384233151145121,0.4520602136258246,0.8351776892090079,0.9217423016355252,0.3223100846134369,0.8250707514487641,0.04991770393248263,0.02858262380194898,0.7206528299075249,0.13956237470445865
13,0.6935809180144792,0.6235669980377483,0.4423509120964687,0.3673692331991998,0.8375430640092962,0.4018924348812576,0.9909870594309207,0.4686763333997418,0.22409643304612725,0.08145305231396649
14,0.6627625333314628,0.5323271869399416,0.6560266600804504,0.9413722941628024,0.8595389160205185,0.2822908445598987,0.06823249498470152,0.4215561350374444,0.264056899572955,0.9734333094059059
15,0.7082020943576679,0.896471133213991,0.3724891723643735,0.5076213733043601,0.05118275303456021,0.3038229990966852,0.17795375130583913,0.14144431800296153,0.9886363562402136,0.9662240819624466
16,0.775649569382781,0.27071149950562834,0.6161488267957083,0.17462868582498292,0.5046216982954637,0.6553193069144149,0.9940120090776389,0.41776597239786095,0.902665608986296,0.24288856510565182
17,0.7563113722512798,0.20819176850190846,0.3779715544901182,0.7957243089018639,0.521022772797377,0.0006439900383933272,0.22703054932481714,0.7282904132572863,0.7133936592052917,0.4046455802010821
18,0.98480778519518,0.24801965629272738,0.23705667708297495,0.8831405993069031,0.9905238547437738,0.30324914113640755,0.4204332578193076,0.32075253780180735,0.9199155856216312,0.8402300109946201
19,0.7761895646880018,0.860375082284696,0.17384072077650892,0.432300741910029,0.4651254852850836,0.20189478299319674,0.6617158054771582,0.3017380443117792,0.13943286621480322,0.5849597113043498
20,0.1457251777926375,0.8260844525458925,0.5808612195207669,0.8834697545486737,0.37689159495488234,0.05751592967602548,0.08710906580536715,0.8468623206720972,0.9178059539671616,0.1531075894314149
21,0.1117582624702822,0.03858019045883587,0.400211817914805,0.04939497838626605,0.6446558570322747,0.5695116184768905,0.7470884976774911,0.9092589788148385,0.2318648068023389,0.938433451967107
22,0.2831384527554347,0.30462053801816413,0.6928922213745038,0.3367888050386202,0.6522169817512168,0.4907162273540132,0.5564773064360208,0.17731027897953455,0.7248582681606922,0.5689136783202104
23,0.5910184638073651,0.09045908457794738,0.49231029375471924,0.7658554050600708,0.564928506966814,0.1285787359999423,0.09555237314859177,0.2200826278489748,0.4135799132351001,0.6755091463398746
24,0.05369170177952187,0.700691385069558,0.2913996890612559,0.5508152048921652,0.6602169280802401,0.8898759797475083,0.6144899876803941,0.485485956452295,0.3880363654891763,0.34161402952906417
25,0.7804502657147974,0.35931750548694974,0.33762801937331444,0.3894624581085522,0.8361722492987284,0.6804641315006666,0.6604115762199012,0.07305139234916502,0.6485669448360585,0.42517635085432437
26,0.7997956753640324,0.5599833371794548,0.7034200666943649,0.4288862285613251,0.6446377450500452,0.7876434122943756,0.6129271831588835,0.04316016761506414,0.11587709081190156,0.6780174318480735
27,0.3659842699358993,0.10077064024299032,0.26892332582763745,0.5399456791328898,0.36397522497543167,0.11510500925661982,0.34931722633118545,0.566130245905704,0.3657117205017931,0.12010727845630143
28,0.6153734013414254,0.31176242415364586,0.5747759349746975,0.1472045601245935,0.12525009959355704,0.2590927711843303,0.01443016516832707,0.712808382505362,0.3918593491607021,0.13784586581022207
29,0.8145779136613285,0.960898369734026,0.8768821443742886,0.9553297183016128,0.5034798151822326,0.09321058858048459,0.3358733366804897,0.3321706607215673,0.32864898767184036,0.45044459853446817
30,0.07479065060999623,0.1706870523236187,0.12572658597339637,0.8556666720315084,0.551469926492509,0.21293579092440273,0.4241645310532959,0.27324684270788224,0.9948799515439832,0.9598713047302061
31,0.27921207824371697,0.6484727707416048,0.9134677835572955,0.4360480939759831,0.33284020900858735,0.8137825925552301,0.5746336816781413,0.6359196037660658,0.4343808420555849,0.3003899453274813
32,0.5707490102375566,0.06662200519999506,0.6713465212048734,0.9501111277522253,0.7231864293037498,0.032248454052346665,0.9138323879312428,0.7734283330005545,0.2278947878762757,0.9689539722504096
33,0.1206715628299222,0.8535405261059759,0.31299687763108885,0.8751870416931921,0.6102223500078525,0.5262247564958497,0.12457565346111676,0.5322601969040632,0.6154682491647347,0.3834813119504408
34,0.01507005910746173,0.9070777985196231,0.06802033923425244,0.24827543403664043,0.9715744334344351,0.8829295186438973,0.6902940879056928,0.8352482004491356,0.9260372181052496,0.5201980641725531
35,0.43354016453072397,0.853783021253706,0.28625018422544446,0.00949753447964985,0.6259142774549077,0.35115002896561176,0.5808566348743663,0.29836357569898186,0.5788706750989833,0.9397717182294735
36,0.2787019728739387,0.7059131091060951,0.25980604326902856,0.5467883329890774,0.1317642591639825,0.26274229550769956,0.08053541795182195,0.09483981406163844,0.3784443383342656,0.47457877078529287
37,0.681673068406701,0.8197070050188409,0.237099918699597,0.1936222967237955,0.6954687723573896,0.2301678793906149,0.9473388827144965,0.02659802756235763,0.4717655786251159,0.04120960669062901
38,0.7387537540938709,0.739586667852995,0.4508294883299566,0.6209468106473314,0.7085943255309748,0.3945492797817971,0.7155313115737933,0.41913965758012484,0.7772858351305579,0.1315040673803124
39,0.8258784750276588,0.6483587757442225,0.11348814100684179,0.4193748400453289,0.8016800902183281,0.752774541739781,0.7950660662125079,0.9766382413035732,0.19488769188350186,0.3905106877721387
40,0.2914569111878085,0.15915862417427618,0.18046594428618734,0.5315148321993721,0.527728366647919,0.1938008548614668,0.1253554528691344,0.2230607504996337,0.943991737053499,0.12609972809939396
41,0.772060174532395,0.466951466411725,0.9087517321342476,0.6726709637943163,0.6616670137655166,0.9827358650497111,0.31018200693041065,0.006177512048431755,0.9734157012682071,0.28316005761433505
42,0.6184224661887886,0.14072354508969276,0.455516353436076,0.44840270126376236,0.5416027674147056,0.5274425527979915,0.37400067529734715,0.19524484450199042,0.8285563799301064,0.6900103638901548
43,0.21062817754891516,0.346819702976761,0.21220285559409013,0.8746610268834627,0.26477858241399255,0.9010324221946672,0.4689820995042301,0.2096954291295573,0.18124957346909454,0.48535644912571174
44,0.8974329671215919,0.48008302051378116,0.9873555842709519,0.9638006700956383,0.3191606235963198,0.31083909971783896,0.6976046699295326,0.8081969661669659,0.4449105683726995,0.7627543244197922
45,0.9340377757365507,0.9976294441851219,0.21331041485786661,0.7126606275453021,0.0006258762432785892,0.10287567113378138,0.19370243726710445,0.9259553045974693,0.48634714772217125,0.08358983836363476
46,0.4021909225071204,0.7879100385365008,0.4940444643636722,0.48295885963963914,0.09818589316109305,0.13837992360128049,0.8122668541565526,0.31056269316770335,0.9949413137188842,0.7272578428410558
47,0.5519143662089576,0.4980660538117383,0.8844976308727827,0.5416437587928224,0.39257591944348214,0.45254813311118136,0.5442696980854774,0.7215084754144784,0.1793472675367651,0.03974529102702151
48,0.11748512150957802,0.9724334528824797,0.19164777232238384,0.36598943892222957,0.5650808628307676,0.08519090196382817,0.10243578096651529,0.12665055045775797,0.8790294180655277,0.06299722768715732
49,0.0021931219049790007,0.18187543465137446,0.07303127732594539,0.6797424319428026,0.9053527191987735,0.8792787391414016,0.9925677520829921,0.9414451488062037,0.7455497171232155,0.6240645663294807
50,0.811024703731923,0.6187490377750408,0.018268267734787846,0.9161324101660823,0.4442841442765053,0.7778768496805449,0.9242982135657084,0.26028201279771146,0.7857052687268088,0.5193401780496911
51,0.9648420542780618,0.44722920258865284,0.884601188558569,0.8590916322095798,0.5595620207378997,0.1356054142633415,0.0017157101216492832,0.13142645873728653,0.5971650060763661,0.41175443935934286
52,0.41703106314222915,0.20186489278501785,0.9644647047085777,0.16628615352193532,0.4755833716659258,0.5899920018285463,0.2590977670090052,0.7115384825860245,0.5445590081212703,0.8186293040788777
53,0.836945657194239,0.4274478906963798,0.4908389636929673,0.24725157213680005,0.6035537458950458,0.7110004712793269,0.3958369240046976,0.5138572581710349,0.7699047009981724,0.02283388841319023
