,col01,col02,col03,col04,col05,col06,col07,col08,col09,col10
0,0.7024529632354747,0.7477271967560698,0.18198362086078435,0.4545041502667475,0.627782950160746,0.6857898458930322,0.05936819155154294,0.4450091251631436,0.7180611539806016,0.33960785251131653
1,0.6147814734828311,0.29650329931426056,0.43045288492824696,0.0831754986456571,0.13799496259582478,0.365184215274456,0.1272859741493807,0.35718768172447146,0.40201323296636116,0.9735844631428714
2,0.21811819750855854,0.8851131017008453,0.1504972362305046,0.9825222792264666,0.3601639568195203,0.2500517464231091,0.9578295067154318,0.3999735425491894,0.1041978614413045,0.6137273252658026
3,0.5192306422993335,0.6409746954804459,0.7786227640082125,0.07911931504229675,0.38666249881431836,0.8119495676357728,0.8622033143614313,0.5536434669000292,0.1800959347922767,0.4384934985173151
4,0.007954600916533106,0.2448280265482352,0.40220931990369024,0.6255283507957776,0.23509379484531123,0.288974623787706,0.3872953078167134,0.12032536642436087,0.8022681419676575,0.6677206451377659
5,0.34846951371420054,0.4447980525429339,0.07987758488824925,0.7685756937301148,0.8933014500211334,0.24259797121575533,0.36683327122827003,0.7907309232330794,0.8873072063203117,0.04495134700629455
6,0.14861871092589096,0.5879694046290822,0.8759392636410991,0.2298707856270572,0.7594280049893876,0.5505260392069051,0.5034416861497438,0.8444110345228031,0.9227080514229505,0.8333179649895174
7,0.3526308210198106,0.7205847610088625,0.9433161143414637,0.57970723891127,0.7938608323107692,0.4017118518214433,0.9346625220052339,0.5565709650520735,0.7458103325761067,0.15189362117988492
8,0.15109573612095684,0.7506258204753837,0.3828546447212773,0.2844554428909345,0.4055616459775363,0.3386979586530433,0.441832169906331,0.33506671860636705,0.41452406021070354,0.4436078018875982
9,0.8685327326713437,0.1603713660809084,0.810615953218447,0.3550957663674188,0.5204020503892098,0.8632879333433814,0.031158988594510606,0.817861066206788,0.16657634043928204,0.21045198873389104
10,0.5844603260297765,0.3814636040812396,0.7226615226398321,0.7136024382897967,0.7459286647805496,0.8120068453705802,0.0683861260391444,0.567718690572476,0.14816869766028096,0.8903732095871666
11,0.9090750649437771,0.5076865259357983,0.3231313572934258,0.41163852797490375,0.8392459233633686,0.4269405491497128,0.632761336781528,0.49517001245318304,0.19543106082400585,0.3051366548190244
12,0.2887628131636477,0.353129800113523,0.13675688395882146,0.27823595624936914,0.4615428133117302,0.3123826097412372,0.4635453886022056,0.35973698298696044,0.407422476599156,0.31986189100518003
13,0.8825346956267229,0.2665463538653995,0.2754893852241588,0.18392963670403562,0.8965911271538785,0.46727504146510523,0.13569524510428987,0.01306577914848206,0.6615003185281372,0.25445381255457067
14,0.9739631174387704,0.8841228176633005,0.7613502619821416,0.37061120602272235,0.19917666124203504,0.789548440848853,0.9831612389916264,0.9594481183455845,0.5477911436668347,0.25665560470289994
15,0.3061984527084587,0.8640427372526497,0.46563884265479927,0.2720122986964425,0.011667548640434955,0.8221180257723423,0.030954725026642316,0.1849193897030441,0.11676411050028868,0.5887091604123169
16,0.47441384731668124,0.861419469747773,0.11249449903569331,0.3505595868394523,0.9679210313623133,0.8872765537905793,0.1244939692819299,0.36527887862188047,0.3000689429139377,0.42580042712052124
17,0.6369500275802666,0.538032832168614,0.9613357979355849,0.9036280837007516,0.05516410734395438,0.3104069399071179,0.01832394010402416,0.541017688583979,0.8739275407148123,0.8620050629880902
18,0.9015717538904827,0.9424362935758074,0.8574922101121472,0.5100782238179664,0.7254370586960329,0.28108288070716714,0.22111834021776666,0.6261103205163536,0.21427966343974303,0.4229418331846029
