,col01,col02,col03,col04,col05,col06,col07,col08,col09,col10
0,0.038612789188741226,0.5877798698140336,0.43881779810460353,0.7791710314663001,0.35263663451470284,0.7810095875298161,0.6862187860784443,0.49311510834332317,0.7324859623154502,0.06115157447985731
1,0.42545017331335344,0.37638355465470374,0.14538685959975783,0.02084119159597919,0.8724650999062191,0.815359958691998,0.2583804466543398,0.43998094981320024,0.7068400675618368,0.9157081350584144
2,0.10631929151414654,0.5110193531538604,0.13037623624122863,0.8658530168320999,0.40449550407668244,0.24115175787396959,0.5992085204455919,0.11530295992351614,0.5814281082777794,0.725792625826715
3,0.17271450633505425,0.3200369261695566,0.2902654180745782,0.5210162072232424,0.2816821027570131,0.8686743426133307,0.3890859886077024,0.49993613430105066,0.743531451354442,0.3160052394946212
4,0.20982515542074476,0.8849936055781947,0.8949355610019545,0.07777408361931237,0.4538905783231292,0.4305262863509348,0.6912192856374537,0.11830352846902004,0.7960647071045179,0.6786456677972481
5,0.715338534798634,0.12772890095606437,0.2316838924837753,0.6103871472859979,0.15317629045487624,0.08437791167647513,0.5174903581861349,0.39528250444058755,0.9667745526310483,0.796238153947942
6,0.1596399699058535,0.13332211827399565,0.12652630100592743,0.7834307659808484,0.22217382171760502,0.720514830003188,0.23422526349253647,0.1698208958019385,0.9756098420166027,0.7230259696951237
7,0.7507257563540107,0.7392764295428947,0.7850370401801195,0.9783952562579677,0.9187536598471132,0.31523683978416317,0.3776151729605862,0.9724950651822855,0.537798443513987,0.8847189667745002
8,0.8586214115802421,0.8007869598205715,0.3001095236373327,0.009149676059131973,0.5550850475077981,0.677939400628126,0.008188799063018615,0.6365299924403564,0.00032609201263034127,0.5376997834675732
9,0.25153705410532334,0.06066865124091192,0.8310488341256447,0.4047377507889507,0.8749551800281673,0.4276753496612501,0.8402896520781346,0.6226449407670576,0.118418309980858,0.12266115315563153
10,0.7591110674044409,0.5265509347324787,0.8893162997426797,0.08759207730481222,0.2791504806023558,0.4566642674752046,0.27848737356975173,0.5046494397387604,0.2601270311999272,0.5878539617390821
11,0.4468491387461725,0.9980809352652439,0.2003134933330114,0.09952658136430903,0.7317291620837186,0.510415981058046,0.5952476422583862,0.7736431016151678,0.026916547330684937,0.9026506473476932
